datetime,temp,humidity,windspeed,hour,day,month,year,ride_requests
2023-01-05 07:00:00,6.740183729123935,61.69947542049404,24.61014464827738,7,5,1,2023,55
2023-01-05 08:00:00,13.629122634505165,46.67341859626625,12.317884311510024,8,5,1,2023,51
2023-01-05 09:00:00,-2.456336890935271,70.86216924200795,20.898452535117553,9,5,1,2023,83
2023-01-05 10:00:00,10.185457469343351,54.68665795209132,6.023300841415422,10,5,1,2023,12
2023-01-05 11:00:00,-1.4364224943376125,91.32094114057543,23.68499019652484,11,5,1,2023,9
2023-01-05 12:00:00,8.538807153460386,30.656694957433874,20.753621534568182,12,5,1,2023,3
2023-01-05 13:00:00,14.866105811595737,53.27689297202383,20.361706577433512,13,5,1,2023,8
2023-01-05 14:00:00,13.78859778396404,60.88515958354344,7.828434868419722,14,5,1,2023,0
2023-01-05 15:00:00,1.3264590909806788,37.70444981687332,2.2421479817389955,15,5,1,2023,3
2023-01-05 16:00:00,-0.151668022857403,58.0207526485411,24.833684005621986,16,5,1,2023,13
2023-01-05 17:00:00,-1.4856879724636318,44.483121480508785,10.345795217864024,17,5,1,2023,31
2023-01-05 18:00:00,-4.701922791839637,75.0771403777934,12.760202349927491,18,5,1,2023,95
2023-01-05 19:00:00,-4.5555757343954735,73.17529347740032,10.400684328276785,19,5,1,2023,31
2023-01-05 20:00:00,-0.06006858996280329,53.94394396454508,6.7951200658656274,20,5,1,2023,0
2023-01-05 21:00:00,-3.8141842077464694,91.09346574200187,7.471491757499611,21,5,1,2023,12
2023-01-05 22:00:00,-0.30581680425712854,41.15147924886639,4.436241003549525,22,5,1,2023,16
2023-01-05 23:00:00,10.737223744512868,22.23307095792584,5.097651268254061,23,5,1,2023,18
2023-01-06 00:00:00,7.898243625822198,56.393853851852704,12.125357943025136,0,6,1,2023,15
2023-01-06 01:00:00,14.739189221728882,91.03251074328861,28.525363119557685,1,6,1,2023,18
2023-01-06 02:00:00,0.2489533798963217,89.23298798944154,15.214322695264409,2,6,1,2023,13
2023-01-06 03:00:00,7.160299540112691,32.96495116821306,19.744444539317797,3,6,1,2023,9
2023-01-06 04:00:00,-3.5940268245073104,73.62829011866424,22.833799239078672,4,6,1,2023,2
2023-01-06 05:00:00,-3.0115879405622747,96.03011982119915,26.52807346220138,5,6,1,2023,4
2023-01-06 06:00:00,-4.556262252721062,39.62832939314865,7.598087286245091,6,6,1,2023,84
2023-01-06 07:00:00,14.340401786758132,96.35937572945586,24.642987609889026,7,6,1,2023,28
2023-01-06 08:00:00,3.247854547228604,33.25920145730752,17.31597261672259,8,6,1,2023,76
2023-01-06 09:00:00,-3.3075960377592595,80.86498680288037,1.1047034023085378,9,6,1,2023,86
2023-01-06 10:00:00,10.947494086797406,52.55319090561356,21.333018370977815,10,6,1,2023,19
2023-01-06 11:00:00,10.724925761196658,80.62898246802798,16.867499678115546,11,6,1,2023,3
2023-01-06 12:00:00,7.989254448179855,39.12113848852841,10.254717831950913,12,6,1,2023,12
2023-01-06 13:00:00,-0.671661492973314,31.464631489744434,26.05727287343592,13,6,1,2023,11
2023-01-06 14:00:00,4.526346312493638,47.145855624332206,11.384646151212948,14,6,1,2023,20
2023-01-06 15:00:00,4.8951527345364845,80.17541418300084,16.333574762230878,15,6,1,2023,2
2023-01-06 16:00:00,9.994697388257531,47.93533440553919,16.59389808971932,16,6,1,2023,0
2023-01-06 17:00:00,7.151893246841674,78.8971646352853,11.238755128690322,17,6,1,2023,67
2023-01-06 18:00:00,5.247683219376121,94.36166880347803,4.507802782619014,18,6,1,2023,27
2023-01-06 19:00:00,4.3713196785758175,87.18009687687038,29.256769577077907,19,6,1,2023,79
2023-01-06 20:00:00,-0.2353473886008235,60.58666046582823,15.477046719797608,20,6,1,2023,9
2023-01-06 21:00:00,0.27563328031349865,43.109450355894275,29.820874978808092,21,6,1,2023,18
2023-01-06 22:00:00,2.6105936592638805,37.92268809805045,11.709877713683703,22,6,1,2023,8
2023-01-06 23:00:00,-1.5513068562104304,82.8861913849257,22.31859603499363,23,6,1,2023,10
2023-01-07 00:00:00,1.2472461429004733,64.75908603525205,25.698012991502843,0,7,1,2023,15
2023-01-07 01:00:00,8.334780957342678,26.97967986799248,29.28039782019316,1,7,1,2023,20
2023-01-07 02:00:00,-1.1111204582639522,88.55535264985836,29.37793182821275,2,7,1,2023,10
2023-01-07 03:00:00,2.4502655831514364,56.55260856824485,2.9531278000889625,3,7,1,2023,5
2023-01-07 04:00:00,0.5173141230786555,57.91266598578964,18.50653087143685,4,7,1,2023,11
2023-01-07 05:00:00,3.0931253427534777,38.68816881965753,7.220068483473289,5,7,1,2023,10
2023-01-07 06:00:00,2.6881976004701684,80.74484668630987,6.054211930880361,6,7,1,2023,64
2023-01-07 07:00:00,12.493056361041301,45.31215616160986,10.256412243459422,7,7,1,2023,21
2023-01-07 08:00:00,-2.906090111313988,99.66278623730092,28.429266032041834,8,7,1,2023,81
2023-01-07 09:00:00,14.668303242630131,78.06064326315308,17.99283475185296,9,7,1,2023,65
2023-01-07 10:00:00,9.959722713347976,26.50042387007531,19.514185866710363,10,7,1,2023,19
2023-01-07 11:00:00,9.814243122456928,96.42771389094248,0.05766030832643376,11,7,1,2023,8
2023-01-07 12:00:00,2.106094706184491,67.26226285393902,13.57222756732672,12,7,1,2023,8
2023-01-07 13:00:00,8.634971434363102,75.0276751835004,14.498937257260678,13,7,1,2023,4
2023-01-07 14:00:00,13.5250994010317,37.83500232175815,12.885239470475566,14,7,1,2023,15
2023-01-07 15:00:00,2.216162322698059,76.89095590368333,25.446310099292255,15,7,1,2023,14
2023-01-07 16:00:00,5.522590298566296,97.97900948857671,18.53353689731528,16,7,1,2023,19
2023-01-07 17:00:00,9.777844253548928,24.969226073210386,0.05541863000603109,17,7,1,2023,83
2023-01-07 18:00:00,7.939304533557333,48.18439307809633,12.396740337820402,18,7,1,2023,98
2023-01-07 19:00:00,8.902912268985627,87.94340431404424,29.772846285480764,19,7,1,2023,40
2023-01-07 20:00:00,-1.9186226891657276,83.4231279242907,10.273033314012563,20,7,1,2023,15
2023-01-07 21:00:00,1.5047540021426116,93.91112763828644,25.609612049130938,21,7,1,2023,9
2023-01-07 22:00:00,12.622605548300879,41.40520702377227,22.388713415360794,22,7,1,2023,6
2023-01-07 23:00:00,-1.5057243151879485,46.39152923551122,1.1485056929367754,23,7,1,2023,9
2023-01-08 00:00:00,-0.3889181845438916,99.95970151295874,8.375521505328985,0,8,1,2023,1
2023-01-08 01:00:00,8.148809799267795,53.821760508771526,20.991146582121882,1,8,1,2023,13
2023-01-08 02:00:00,1.2997133998818704,80.31963246657202,22.402499414823758,2,8,1,2023,0
2023-01-08 03:00:00,10.255747095655334,29.98614007882602,13.5189943883483,3,8,1,2023,14
2023-01-08 04:00:00,9.506191537562502,68.29043620269466,24.42903780405651,4,8,1,2023,3
2023-01-08 05:00:00,11.538590388526416,83.90380197599758,23.67668629488019,5,8,1,2023,6
2023-01-08 06:00:00,12.401975220371583,35.81377569314759,18.587611332820934,6,8,1,2023,66
2023-01-08 07:00:00,-4.569885723193412,38.60679044894133,13.475595298661103,7,8,1,2023,71
2023-01-08 08:00:00,8.772232548996964,70.69275645412253,27.819502383220676,8,8,1,2023,47
2023-01-08 09:00:00,-4.178761009464251,75.78436148564685,9.183268333106046,9,8,1,2023,33
2023-01-08 10:00:00,8.263481175463294,41.84796789041827,15.266143414045118,10,8,1,2023,5
2023-01-08 11:00:00,4.784936944817348,70.95964536186332,27.353055241124455,11,8,1,2023,8
2023-01-08 12:00:00,5.78995759158232,91.86074261297,26.238240642172343,12,8,1,2023,3
2023-01-08 13:00:00,5.517215656976411,86.3444033352115,22.106711960002933,13,8,1,2023,1
2023-01-08 14:00:00,11.34410174423017,51.76890974614636,6.010830850763334,14,8,1,2023,9
2023-01-08 15:00:00,3.418161083082044,55.6870897490483,26.024188684625116,15,8,1,2023,1
2023-01-08 16:00:00,6.682767911330064,58.92879986995211,9.13070304086652,16,8,1,2023,19
2023-01-08 17:00:00,3.675854342068856,70.75832590133064,7.147786203220089,17,8,1,2023,57
2023-01-08 18:00:00,1.3726653418401114,80.46594196773339,3.129258407926269,18,8,1,2023,36
2023-01-08 19:00:00,-2.4954602260665903,67.06162081996285,13.70344763344206,19,8,1,2023,23
2023-01-08 20:00:00,8.31107154416941,32.10122501275693,25.303980255399583,20,8,1,2023,13
2023-01-08 21:00:00,5.420025822750588,67.83720037590034,17.933363886855062,21,8,1,2023,2
2023-01-08 22:00:00,13.851997078927592,35.85810311763457,29.482602616477333,22,8,1,2023,13
2023-01-08 23:00:00,4.941504928086392,53.8675471679105,5.33402343536123,23,8,1,2023,18
2023-01-09 00:00:00,4.535575537497898,81.35964654593332,6.771230564993012,0,9,1,2023,13
2023-01-09 01:00:00,14.57501878303546,64.55794448955756,4.358620958871105,1,9,1,2023,0
2023-01-09 02:00:00,0.08320803462655846,27.594396979644067,3.181152612009609,2,9,1,2023,1
2023-01-09 03:00:00,-1.86786112677227,95.81174040311468,6.622233227015601,3,9,1,2023,3
2023-01-09 04:00:00,1.1964228537989774,39.07556180355205,3.4118811706086536,4,9,1,2023,12
2023-01-09 05:00:00,13.142936249417527,62.544312330742294,12.72342482181383,5,9,1,2023,15
2023-01-09 06:00:00,5.7132149727677835,59.083476838833285,12.562332620759584,6,9,1,2023,89
2023-01-09 07:00:00,-4.822790937259491,53.85679768046536,8.868626560827261,7,9,1,2023,65
2023-01-09 08:00:00,-1.6265026882728617,25.901974254694604,3.2923429364002677,8,9,1,2023,20
2023-01-09 09:00:00,11.152517858879406,57.60588677119706,28.76164954913791,9,9,1,2023,83
2023-01-09 10:00:00,14.841649236200137,82.27125791943358,29.988698895653027,10,9,1,2023,17
2023-01-09 11:00:00,-0.7063770933277125,91.76867697718544,14.684136340555847,11,9,1,2023,3
2023-01-09 12:00:00,10.691829933562484,32.55616799832857,8.854296147621156,12,9,1,2023,4
2023-01-09 13:00:00,10.66203008557043,55.7854867356138,5.765492118332469,13,9,1,2023,6
2023-01-09 14:00:00,1.2871422238668462,29.68269951979253,18.196820344369385,14,9,1,2023,13
2023-01-09 15:00:00,-2.903370047522724,49.59512782550742,21.048518594090083,15,9,1,2023,12
2023-01-09 16:00:00,9.7410137535313,79.97049991300011,6.619939927781168,16,9,1,2023,3
2023-01-09 17:00:00,12.53244669056604,45.169306714901154,14.140601475258235,17,9,1,2023,78
2023-01-09 18:00:00,6.643470731601926,90.97551003065519,26.084869421272302,18,9,1,2023,79
2023-01-09 19:00:00,10.523517941487242,91.934796509516,18.043208029869113,19,9,1,2023,58
2023-01-09 20:00:00,13.774834528292565,76.72769502042752,7.137737686058655,20,9,1,2023,14
2023-01-09 21:00:00,5.127127564144178,45.209078657141106,20.519553208347002,21,9,1,2023,13
2023-01-09 22:00:00,2.1680517243288726,89.10334319589833,20.377117100044522,22,9,1,2023,12
2023-01-09 23:00:00,-0.5662134036889714,68.04867706257679,24.229206968079776,23,9,1,2023,1
2023-01-10 00:00:00,-2.3586938096099197,96.07346707456871,4.628714093954468,0,10,1,2023,20
2023-01-10 01:00:00,-2.635118141325996,93.048479853716,2.389845436514336,1,10,1,2023,15
2023-01-10 02:00:00,11.663164863758642,57.08670374919197,8.657174023782234,2,10,1,2023,0
2023-01-10 03:00:00,-0.08358155668879874,26.38721728966285,25.71421861939739,3,10,1,2023,7
2023-01-10 04:00:00,-4.3006361336417225,40.4286051089947,28.5393547981044,4,10,1,2023,19
2023-01-10 05:00:00,14.079089728203481,22.482689486410496,17.431371352345174,5,10,1,2023,19
2023-01-10 06:00:00,11.191882634494725,53.67054359876811,4.746644359001673,6,10,1,2023,31
2023-01-10 07:00:00,8.185670604484855,61.28447896356362,13.257376250211216,7,10,1,2023,87
2023-01-10 08:00:00,-1.1671597204605577,55.10676235841656,29.77834110981594,8,10,1,2023,26
2023-01-10 09:00:00,0.06253493082102501,37.87921489495426,28.357661296455507,9,10,1,2023,21
2023-01-10 10:00:00,-2.8409033782455695,58.1092118396272,21.118485454015424,10,10,1,2023,15
2023-01-10 11:00:00,10.796552731939444,83.99454109869161,17.52800480644828,11,10,1,2023,15
2023-01-10 12:00:00,7.850801009244236,44.305720083956,4.621404414022058,12,10,1,2023,13
2023-01-10 13:00:00,8.984058636329603,83.40590272175258,18.881007163631,13,10,1,2023,17
2023-01-10 14:00:00,14.173942910957194,62.5599959341909,6.492716594254093,14,10,1,2023,16
2023-01-10 15:00:00,6.052529327571428,33.095901915170984,7.647641399213615,15,10,1,2023,19
2023-01-10 16:00:00,8.114736096225322,57.214969554372985,24.298302630364482,16,10,1,2023,18
2023-01-10 17:00:00,-2.748416829485716,89.01252149574239,1.6342854641440663,17,10,1,2023,60
2023-01-10 18:00:00,5.839345062265966,86.59690945688862,27.63524160599576,18,10,1,2023,41
2023-01-10 19:00:00,-0.5044796856632168,64.17123036320817,0.8035696900449196,19,10,1,2023,93
2023-01-10 20:00:00,0.24798661344627781,36.08920508540233,20.04865650926476,20,10,1,2023,10
2023-01-10 21:00:00,3.4403709637564113,28.583076600594683,21.777121694534078,21,10,1,2023,15
2023-01-10 22:00:00,-2.7590667561913174,98.24235934385271,28.5819458436483,22,10,1,2023,9
2023-01-10 23:00:00,2.2978664984788217,72.8920953962789,26.760856269386057,23,10,1,2023,8
2023-01-11 00:00:00,12.321925278145784,49.81516713601061,28.54198974607111,0,11,1,2023,2
2023-01-11 01:00:00,-0.4344376163181334,96.51884656515426,15.787900295461098,1,11,1,2023,9
2023-01-11 02:00:00,6.6019199616453434,25.48025989012207,17.930831322422193,2,11,1,2023,20
2023-01-11 03:00:00,11.754316149728364,24.291071976101072,23.284309098672633,3,11,1,2023,9
2023-01-11 04:00:00,-3.5874292744518477,97.16851055081786,13.52994032439675,4,11,1,2023,20
2023-01-11 05:00:00,4.678095755483076,68.35699483651413,4.035188299001916,5,11,1,2023,15
2023-01-11 06:00:00,2.155262737396657,59.29938551720328,22.313006504553417,6,11,1,2023,92
2023-01-11 07:00:00,5.020913551133821,90.71897818609064,18.471818843152736,7,11,1,2023,97
2023-01-11 08:00:00,7.283980380913775,90.6093187092546,7.613995342869769,8,11,1,2023,74
2023-01-11 09:00:00,-4.70849128834703,99.7384337785041,29.050971673442476,9,11,1,2023,63
2023-01-11 10:00:00,7.1259759572117165,86.71978551714761,0.19185900182806415,10,11,1,2023,6
2023-01-11 11:00:00,7.0031904010783315,73.47055730400274,17.97188040642821,11,11,1,2023,12
2023-01-11 12:00:00,-0.0936279383227534,97.34302042628474,21.590157658883516,12,11,1,2023,0
2023-01-11 13:00:00,11.313956489127527,75.06452006748677,26.976936225747274,13,11,1,2023,6
2023-01-11 14:00:00,2.157582144369618,36.0448444328721,24.26110979617072,14,11,1,2023,16
2023-01-11 15:00:00,10.38693651243452,57.758851708824615,7.032596997935715,15,11,1,2023,10
2023-01-11 16:00:00,14.015460946348178,87.27601103811992,22.93852755593122,16,11,1,2023,11
2023-01-11 17:00:00,9.718469782512486,52.56436554280754,26.400596205525744,17,11,1,2023,49
2023-01-11 18:00:00,-0.3920043463598022,34.89023328632153,15.396786086944344,18,11,1,2023,53
2023-01-11 19:00:00,1.746757635179228,29.376525092081998,17.11279299722545,19,11,1,2023,59
2023-01-11 20:00:00,-2.2903690787049125,61.08665475059813,10.935847564420845,20,11,1,2023,10
2023-01-11 21:00:00,13.114054592784807,43.76802805758221,7.065638946222512,21,11,1,2023,1
2023-01-11 22:00:00,6.948285867060326,63.729757428756685,11.697158956077468,22,11,1,2023,18
2023-01-11 23:00:00,14.782926785283493,71.98793550503933,1.8219793064141543,23,11,1,2023,19
2023-01-12 00:00:00,3.985112334006633,35.15932468377666,24.124964502643234,0,12,1,2023,17
2023-01-12 01:00:00,10.478977833219147,60.919710790142375,26.799569164539104,1,12,1,2023,4
2023-01-12 02:00:00,4.64763509371992,53.389839325832035,23.525858393818794,2,12,1,2023,0
2023-01-12 03:00:00,-0.5685544864486669,52.02102379209195,2.790224250635427,3,12,1,2023,18
2023-01-12 04:00:00,-0.43038805126447865,80.0594765487933,16.103222358157623,4,12,1,2023,20
2023-01-12 05:00:00,7.645226544437527,52.09196079524101,8.928191863031655,5,12,1,2023,8
2023-01-12 06:00:00,13.13628348825403,50.37054536352015,24.926065050950157,6,12,1,2023,26
2023-01-12 07:00:00,14.743484306816697,87.56694615674773,0.431166538903327,7,12,1,2023,83
2023-01-12 08:00:00,10.778297359831123,45.37144257035987,21.880430863195237,8,12,1,2023,47
2023-01-12 09:00:00,3.6826818872497356,85.6670284956645,4.073266741470865,9,12,1,2023,31
2023-01-12 10:00:00,-2.119217971907399,27.820648351810817,15.661813135580898,10,12,1,2023,0
2023-01-12 11:00:00,-2.134553280135998,29.462232590977038,22.74067030063915,11,12,1,2023,0
2023-01-12 12:00:00,8.267546093292834,30.108642435405866,28.827968931522385,12,12,1,2023,1
2023-01-12 13:00:00,11.208282125586472,68.81606216363679,16.29290890779754,13,12,1,2023,18
2023-01-12 14:00:00,7.396080686522236,96.40998862194013,27.335559879434307,14,12,1,2023,18
2023-01-12 15:00:00,4.35072167599062,74.2557464115531,29.6367580417622,15,12,1,2023,13
2023-01-12 16:00:00,4.381968003001928,97.45529844927668,15.435013203409964,16,12,1,2023,4
2023-01-12 17:00:00,-0.04419999310665279,72.35140780351489,12.558617523063116,17,12,1,2023,38
2023-01-12 18:00:00,12.532555385539624,24.642142939921044,3.9199844266652626,18,12,1,2023,88
2023-01-12 19:00:00,2.2518889116797887,68.07679274629382,2.4621484150258777,19,12,1,2023,93
2023-01-12 20:00:00,0.018436085251913426,39.73349730225124,26.90012119380683,20,12,1,2023,15
2023-01-12 21:00:00,8.0204110265227,99.5004125728914,0.18534679898015938,21,12,1,2023,6
